time_s,demand_kw,raw_fc_kw,safe_fc_kw,raw_batt_kw,safe_batt_kw,raw_soc,safe_soc,safe_stack_1_kw,safe_stack_2_kw,safe_stack_3_kw,safe_stack_4_kw
322,32.291299307163094,10.7287073507905,18.01868248730898,21.562591956372593,14.272616819854115,0.6436657114270431,0.647285614102517,7.802961766719818,5.158606916666031,3.290855512022972,1.766258291900158
323,33.86045164227273,11.051536910235882,19.508374482393265,22.808914732036847,14.352077159879464,0.6435438689338164,0.6472089470236715,8.477886021137238,5.590200051665306,3.5535741597414017,1.8867142498493195
324,35.44311944444439,11.384447198361158,21.017011255025864,24.058672246083233,14.426108189418528,0.6434153503854934,0.6471318844799246,9.152527153491974,6.01956807076931,3.8289792835712433,2.0159367471933365
325,37.039890342680934,11.737923882901669,22.543731704354286,25.301966459779266,14.496158638326648,0.6432801903082509,0.6470544477350618,9.837917983531952,6.4531393349170685,4.10555973649025,2.147114649415016
326,38.65135196598511,12.123946752399206,24.087935499846935,26.5274052135859,14.563416466138172,0.6431384840838194,0.6469766517069307,10.521668195724487,6.897031515836716,4.384088143706322,2.2851476445794106
327,40.27809194335945,12.548134196549654,25.649236142635345,27.729957746809795,14.628855800724104,0.6429903539676505,0.6468985061097047,11.202242225408554,7.337573170661926,4.67507392168045,2.4343468248844147
328,41.92069790380663,13.017739728093147,27.227422036230564,28.90295817571348,14.693275867576062,0.6428359578235494,0.6468200163881899,11.882032454013824,7.783912122249603,4.972779750823975,2.5886977091431618
329,43.57975747632935,13.542403280735016,28.82242724299431,30.037354195594332,14.75733023333504,0.6426755018716499,0.6467411844959178,12.573321163654327,8.234582096338272,5.270488187670708,2.7440357953310013
330,45.255858289930586,14.135139808058739,30.434297770261765,31.120718481871847,14.821560519668822,0.6425092587173664,0.6466620094931418,13.271677494049072,8.683106303215027,5.577443167567253,2.9020708054304123
331,46.949587973612765,14.813933428376913,32.06318486481905,32.13565454523585,14.886403108793715,0.6423375938960778,0.6465824881090136,13.963033258914948,9.153130650520325,5.886769667267799,3.0602512881159782
332,48.66153415637853,15.604368317872286,33.7093111127615,33.05716583850624,14.952223043617032,0.6421610064717268,0.6465026151226695,14.664581418037415,9.627120941877365,6.199447810649872,3.218160942196846
333,50.392284467230944,16.516747325658798,35.37297025322914,33.875537141572146,15.019314214001803,0.6419800474057996,0.6464223837433212,15.383873879909515,10.103383660316467,6.513488292694092,3.3722244203090668
334,52.14242653517236,17.515725828707218,37.05450780689716,34.626700706465144,15.087918728275199,0.6417950757139915,0.6463417858868667,16.11786186695099,10.577835142612457,6.828862428665161,3.529948368668556
335,53.91254798920562,18.647943064570427,38.754311576485634,35.264604924635194,15.158236412719987,0.6416066964141804,0.646260812401756,16.871191561222076,11.0584057867527,7.135210186243057,3.6895040422677994
336,55.70323645833325,19.905937649309635,40.47280736267567,35.797298809023616,15.230429095657584,0.6414154715273801,0.6461794532719716,17.634205520153046,11.547830700874329,7.441389560699463,3.8493815809488297
337,57.515079571558104,21.29936758428812,42.210448533296585,36.215711987269984,15.304631038261519,0.6412220115274481,0.6460976977642886,18.402960896492004,12.043238431215286,7.751971483230591,4.012277722358704
338,59.34866495788327,22.88487385958433,43.96771267056465,36.46379109829894,15.380952287318621,0.6410272263185897,0.6460155345576256,19.177161157131195,12.544839084148407,8.067264407873154,4.178448021411896
339,61.20458024631081,24.60430208593607,45.7451019436121,36.60027816037474,15.459478302698713,0.6408317120121774,0.6459329518743847,19.95662748813629,13.0528062582016,8.387541025876999,4.348127171397209
340,22.25007973251017,23.72008990496397,40.1931282132864,-1.4700101724538008,-17.94304848077623,0.64083956463062,0.6460288014923375,17.631344497203827,11.527793109416962,7.280486822128296,3.7535037845373154
341,-9.1351451712176,20.809918642044067,32.958366349339485,-29.94506381326167,-42.09351152055709,0.6409995275783403,0.6462536599940499,14.4828200340271,9.460827708244324,5.947881191968918,3.066837415099144
342,-9.064282304000004,17.355259135365486,27.025859989225864,-26.41954143936549,-36.09014229322587,0.6411406576073968,0.6464464492157018,11.866044253110886,7.748603075742722,4.885565489530563,2.525647170841694
343,-8.98627085944908,13.663266878575087,22.161204926669598,-22.649537738024165,-31.147475786118676,0.6412616487277922,0.6466128353043029,9.788257628679276,6.318802386522293,3.991488739848137,2.062656171619892
344,-8.901259766259264,10.494804102927446,18.172188475728035,-19.39606386918671,-27.0734482419873,0.6413652601800849,0.6467574584252537,8.00202265381813,5.190720036625862,3.2588325440883636,1.7206132411956787
345,-8.809397953124941,8.333929441869259,14.901194535195827,-17.143327394994202,-23.71059248832077,0.6414568377836907,0.6468841175731613,6.505325436592102,4.237143322825432,2.6931792497634888,1.4655465260148048
346,-8.710834348740685,7.115403190255165,12.218979187309742,-15.82623753899585,-20.929813536050425,0.6415413796508862,0.6469959221326488,5.278120934963226,3.4615881741046906,2.2309685125947,1.2483015656471252
